timestamp,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2005-02-15 13:00:00,1.3,,5.5,211.0,138.0,906.0,790.0,893.0,837.0,642.0,12.3,19.3,0.274
2005-02-15 14:00:00,1.4,,4.8,199.0,135.0,874.0,751.0,918.0,792.0,591.0,12.0,19.3,0.2716
2005-02-15 15:00:00,1.0,,3.5,161.0,111.0,849.0,680.0,1015.0,741.0,461.0,11.9,19.2,0.2677
2005-02-15 16:00:00,1.4,,4.9,218.0,124.0,923.0,761.0,909.0,840.0,609.0,12.1,20.7,0.2906
2005-02-15 17:00:00,1.5,,6.6,252.0,158.0,962.0,841.0,827.0,901.0,821.0,11.5,22.1,0.2987
2005-02-15 18:00:00,2.4,,12.3,337.0,181.0,1067.0,1059.0,671.0,1085.0,1163.0,10.4,23.1,0.2905
2005-02-15 19:00:00,2.8,,14.1,357.0,185.0,1125.0,1121.0,630.0,1132.0,1405.0,9.5,25.2,0.2996
2005-02-15 20:00:00,3.1,,14.2,410.0,187.0,1149.0,1124.0,623.0,1141.0,1405.0,8.9,26.9,0.3069
2005-02-15 21:00:00,3.1,,11.6,445.0,196.0,1155.0,1034.0,648.0,1061.0,1429.0,8.2,30.1,0.327
2005-02-15 22:00:00,2.0,,8.2,314.0,174.0,1065.0,908.0,741.0,953.0,1284.0,7.4,31.8,0.3287
2005-02-15 23:00:00,2.1,,9.2,366.0,182.0,1145.0,946.0,699.0,1015.0,1409.0,6.6,37.5,0.3664
2005-02-16 00:00:00,1.9,,8.3,336.0,182.0,1134.0,912.0,707.0,999.0,1376.0,6.3,40.1,0.3842
2005-02-16 01:00:00,2.5,,10.7,387.0,193.0,1195.0,1004.0,652.0,1078.0,1421.0,5.2,44.2,0.3943
2005-02-16 02:00:00,2.0,,8.0,320.0,174.0,1141.0,898.0,689.0,1014.0,1356.0,4.4,47.5,0.4017
2005-02-16 03:00:00,1.4,,5.9,,,1077.0,806.0,725.0,949.0,1296.0,4.0,49.1,0.4019
2005-02-16 04:00:00,1.1,,4.5,237.0,142.0,1052.0,740.0,768.0,913.0,1202.0,3.3,52.2,0.4074
2005-02-16 05:00:00,0.8,,3.8,224.0,137.0,1033.0,701.0,782.0,883.0,1206.0,3.2,52.4,0.4071
2005-02-16 06:00:00,0.9,,5.1,237.0,140.0,1080.0,768.0,732.0,924.0,1305.0,3.6,51.7,0.4123
2005-02-16 07:00:00,1.6,,8.8,454.0,201.0,1208.0,931.0,622.0,1052.0,1485.0,3.5,54.2,0.4297
2005-02-16 08:00:00,3.6,,16.1,854.0,288.0,1363.0,1183.0,520.0,1273.0,1643.0,5.2,48.3,0.4304
2005-02-16 09:00:00,3.3,,13.4,758.0,260.0,1239.0,1096.0,577.0,1211.0,1459.0,7.8,37.6,0.3994
2005-02-16 10:00:00,2.1,,9.0,428.0,206.0,1044.0,940.0,706.0,1014.0,1152.0,8.9,33.8,0.385
2005-02-16 11:00:00,1.3,,5.0,205.0,98.0,956.0,761.0,849.0,887.0,885.0,9.1,33.0,0.3827
2005-02-16 12:00:00,1.1,,4.3,205.0,138.0,955.0,725.0,890.0,880.0,770.0,9.1,34.5,0.3994
2005-02-16 13:00:00,1.5,,6.3,226.0,139.0,997.0,825.0,790.0,948.0,852.0,9.6,31.3,0.3763
2005-02-16 14:00:00,1.5,,6.0,199.0,137.0,987.0,810.0,801.0,939.0,830.0,8.5,36.3,0.4026
2005-02-16 15:00:00,1.6,,5.7,253.0,155.0,1007.0,798.0,793.0,942.0,867.0,9.3,34.6,0.405
2005-02-16 16:00:00,1.5,,5.6,259.0,155.0,1025.0,795.0,783.0,967.0,881.0,8.9,37.9,0.4318
2005-02-16 17:00:00,1.6,,7.0,252.0,148.0,1083.0,856.0,720.0,1010.0,975.0,8.2,41.8,0.4563
2005-02-16 18:00:00,2.2,,9.5,313.0,153.0,1143.0,960.0,641.0,1110.0,1136.0,7.4,44.5,0.4582
2005-02-16 19:00:00,3.4,,15.9,433.0,171.0,1288.0,1178.0,539.0,1300.0,1434.0,7.0,43.4,0.4366
2005-02-16 20:00:00,5.6,,24.7,611.0,227.0,1464.0,1421.0,457.0,1542.0,1746.0,6.6,43.4,0.4241
2005-02-16 21:00:00,5.2,,16.8,626.0,251.0,1341.0,1204.0,534.0,1294.0,1592.0,5.9,44.3,0.4137
2005-02-16 22:00:00,2.8,,10.7,408.0,216.0,1177.0,1004.0,640.0,1111.0,1341.0,5.0,46.6,0.4099
2005-02-16 23:00:00,2.4,,8.3,357.0,200.0,1089.0,913.0,712.0,1016.0,1208.0,5.8,40.3,0.374
2005-02-17 00:00:00,2.7,,11.0,375.0,192.0,1196.0,1014.0,643.0,1101.0,1334.0,5.4,43.8,0.3945
2005-02-17 01:00:00,2.6,,7.4,326.0,187.0,1107.0,874.0,721.0,984.0,1208.0,5.7,42.1,0.3883
2005-02-17 02:00:00,2.3,,7.9,326.0,173.0,1102.0,897.0,715.0,1024.0,1196.0,5.7,42.1,0.3885
2005-02-17 03:00:00,1.0,,3.6,,,993.0,688.0,847.0,874.0,931.0,5.8,42.9,0.399
2005-02-17 04:00:00,0.6,,1.7,72.0,64.0,912.0,559.0,1016.0,837.0,656.0,5.7,46.6,0.4298
2005-02-17 05:00:00,0.5,,1.0,49.0,46.0,883.0,496.0,1140.0,804.0,478.0,6.9,45.0,0.4499
2005-02-17 06:00:00,0.5,,1.1,59.0,51.0,893.0,507.0,1111.0,794.0,489.0,6.9,42.2,0.4224
2005-02-17 07:00:00,1.0,,4.0,220.0,115.0,1033.0,711.0,893.0,935.0,893.0,6.4,43.8,0.423
2005-02-17 08:00:00,2.6,,9.7,602.0,238.0,1222.0,966.0,636.0,1134.0,1322.0,6.6,44.6,0.4383
2005-02-17 09:00:00,2.7,,10.6,485.0,202.0,1190.0,1000.0,624.0,1152.0,1280.0,7.7,42.1,0.444
2005-02-17 10:00:00,1.8,,5.4,295.0,167.0,1035.0,783.0,794.0,969.0,943.0,10.1,36.7,0.4536
2005-02-17 11:00:00,1.2,,3.9,217.0,139.0,990.0,705.0,873.0,913.0,772.0,9.0,41.4,0.4775
2005-02-17 12:00:00,1.3,,4.4,236.0,147.0,1011.0,732.0,830.0,944.0,826.0,8.7,42.5,0.4787
2005-02-17 13:00:00,1.4,,5.0,196.0,130.0,1041.0,763.0,790.0,1003.0,808.0,8.3,47.8,0.5238
2005-02-17 14:00:00,1.8,,6.8,233.0,143.0,1086.0,850.0,723.0,1072.0,901.0,8.9,45.5,0.5208
2005-02-17 15:00:00,1.3,,4.8,207.0,143.0,1021.0,755.0,807.0,980.0,763.0,8.9,46.1,0.5256
2005-02-17 16:00:00,1.4,,5.0,198.0,136.0,1014.0,761.0,806.0,972.0,722.0,9.0,44.9,0.5173
2005-02-17 17:00:00,1.4,,5.2,212.0,143.0,1023.0,771.0,807.0,982.0,735.0,9.3,42.3,0.4974
2005-02-17 18:00:00,2.4,,10.0,280.0,177.0,1172.0,977.0,657.0,1160.0,1047.0,8.4,45.2,0.4977
2005-02-17 19:00:00,2.8,,11.1,315.0,198.0,1172.0,1017.0,623.0,1185.0,1163.0,7.6,47.8,0.5013
2005-02-17 20:00:00,3.3,,12.9,378.0,200.0,1219.0,1081.0,590.0,1246.0,1244.0,7.4,47.2,0.4871
2005-02-17 21:00:00,2.5,,7.8,320.0,191.0,1106.0,891.0,708.0,1058.0,1025.0,7.4,46.9,0.4854
2005-02-17 22:00:00,2.1,,6.3,265.0,169.0,1078.0,824.0,759.0,1016.0,982.0,6.9,48.2,0.4832
2005-02-17 23:00:00,1.2,,2.8,129.0,106.0,939.0,637.0,960.0,883.0,607.0,7.1,47.9,0.4867
2005-02-18 00:00:00,1.2,,3.3,129.0,105.0,975.0,670.0,943.0,910.0,616.0,6.9,48.7,0.4874
2005-02-18 01:00:00,1.3,,3.1,172.0,130.0,958.0,660.0,935.0,905.0,654.0,6.8,48.2,0.4792
2005-02-18 02:00:00,1.0,,2.1,100.0,82.0,921.0,594.0,1025.0,867.0,479.0,6.3,49.6,0.4787
2005-02-18 03:00:00,0.8,,1.9,,,931.0,580.0,983.0,863.0,487.0,5.6,52.9,0.4855
2005-02-18 04:00:00,,,0.7,49.0,45.0,874.0,472.0,1179.0,803.0,382.0,6.4,49.8,0.4814
2005-02-18 05:00:00,0.4,,0.8,36.0,35.0,872.0,476.0,1249.0,794.0,350.0,6.9,48.1,0.4796
2005-02-18 06:00:00,0.5,,1.3,79.0,60.0,904.0,530.0,1079.0,846.0,438.0,6.4,50.2,0.485
2005-02-18 07:00:00,0.7,,1.8,128.0,90.0,951.0,568.0,1021.0,888.0,578.0,6.4,50.7,0.4886
2005-02-18 08:00:00,2.1,,7.9,456.0,205.0,1183.0,896.0,673.0,1115.0,1140.0,6.9,48.8,0.4903
2005-02-18 09:00:00,2.5,,9.8,477.0,199.0,1187.0,970.0,625.0,1174.0,1203.0,8.4,44.6,0.4922
2005-02-18 10:00:00,2.0,,7.4,342.0,153.0,1072.0,874.0,715.0,1033.0,1000.0,10.8,37.1,0.4794
2005-02-18 11:00:00,1.4,,5.3,254.0,163.0,1011.0,780.0,805.0,964.0,806.0,11.2,36.2,0.4818
2005-02-18 12:00:00,1.3,,4.8,231.0,152.0,997.0,752.0,837.0,952.0,724.0,11.8,34.4,0.4758
2005-02-18 13:00:00,1.4,,5.6,213.0,146.0,989.0,791.0,804.0,953.0,690.0,11.5,33.1,0.4479
2005-02-18 14:00:00,1.6,,6.6,208.0,146.0,1006.0,837.0,775.0,971.0,757.0,10.9,32.6,0.426
2005-02-18 15:00:00,1.7,,6.7,270.0,134.0,1016.0,845.0,771.0,987.0,818.0,11.3,31.7,0.4249
2005-02-18 16:00:00,1.8,,8.4,276.0,164.0,1069.0,918.0,724.0,1045.0,936.0,11.6,30.9,0.4223
2005-02-18 17:00:00,2.4,,10.3,375.0,141.0,1109.0,989.0,664.0,1096.0,1133.0,11.1,32.2,0.4243
2005-02-18 18:00:00,2.8,,12.6,395.0,204.0,1182.0,1071.0,617.0,1187.0,1298.0,9.7,36.0,0.4333
2005-02-18 19:00:00,3.3,,16.0,421.0,210.0,1253.0,1179.0,573.0,1268.0,1387.0,8.5,39.0,0.4336
2005-02-18 20:00:00,4.8,,17.6,632.0,250.0,1288.0,1228.0,549.0,1333.0,1502.0,8.3,40.3,0.4411
2005-02-18 21:00:00,2.8,,10.1,424.0,202.0,1153.0,981.0,666.0,1097.0,1273.0,8.0,41.3,0.4448
2005-02-18 22:00:00,2.4,,9.8,369.0,190.0,1161.0,969.0,677.0,1111.0,1271.0,7.0,44.2,0.4446
2005-02-18 23:00:00,2.9,,11.5,484.0,236.0,1271.0,1031.0,618.0,1138.0,1464.0,5.4,51.8,0.4698
2005-02-19 00:00:00,2.7,,8.2,456.0,250.0,1156.0,909.0,684.0,1023.0,1384.0,4.1,55.0,0.4558
2005-02-19 01:00:00,2.1,,6.8,373.0,219.0,1106.0,850.0,727.0,997.0,1281.0,3.1,57.8,0.4462
2005-02-19 02:00:00,1.5,,4.3,228.0,156.0,1008.0,726.0,834.0,913.0,1083.0,3.1,56.7,0.4388
2005-02-19 03:00:00,1.2,,3.9,,,966.0,703.0,865.0,903.0,989.0,2.2,59.6,0.4333
2005-02-19 04:00:00,0.9,,2.6,117.0,98.0,931.0,627.0,948.0,860.0,911.0,2.3,58.9,0.4317
2005-02-19 05:00:00,0.8,,2.4,108.0,89.0,922.0,611.0,962.0,867.0,893.0,1.9,60.0,0.4276
2005-02-19 06:00:00,0.8,,2.3,126.0,104.0,911.0,606.0,950.0,866.0,894.0,1.9,60.3,0.4293
2005-02-19 07:00:00,1.1,,4.5,235.0,148.0,993.0,736.0,819.0,941.0,1018.0,0.9,64.6,0.4294
2005-02-19 08:00:00,1.9,,8.5,339.0,194.0,1100.0,919.0,678.0,1072.0,1191.0,0.6,65.0,0.4231
2005-02-19 09:00:00,2.5,,9.0,399.0,231.0,1141.0,940.0,651.0,1099.0,1285.0,2.1,59.9,0.4338
2005-02-19 10:00:00,2.2,,5.7,346.0,200.0,1085.0,800.0,750.0,983.0,1219.0,3.1,57.2,0.4402
2005-02-19 11:00:00,2.1,,6.9,407.0,217.0,1153.0,853.0,696.0,1027.0,1370.0,4.2,54.0,0.4483
2005-02-19 12:00:00,2.3,,6.4,393.0,210.0,1122.0,831.0,722.0,982.0,1317.0,7.4,43.8,0.4538
2005-02-19 13:00:00,1.2,,3.5,166.0,126.0,992.0,685.0,890.0,902.0,818.0,11.2,34.5,0.4586
2005-02-19 14:00:00,1.2,,3.7,157.0,118.0,1018.0,693.0,868.0,937.0,683.0,13.8,32.4,0.5084
2005-02-19 15:00:00,1.1,,2.9,141.0,114.0,981.0,649.0,924.0,901.0,573.0,12.4,34.9,0.5002
2005-02-19 16:00:00,1.1,,3.4,144.0,117.0,988.0,679.0,905.0,911.0,595.0,12.8,31.9,0.4684
2005-02-19 17:00:00,1.4,,5.3,191.0,140.0,1059.0,777.0,797.0,969.0,774.0,13.5,29.1,0.4486
2005-02-19 18:00:00,1.7,,7.3,255.0,168.0,1110.0,870.0,708.0,1057.0,1059.0,11.6,33.3,0.454
2005-02-19 19:00:00,2.5,,10.0,379.0,202.0,1204.0,979.0,639.0,1147.0,1326.0,10.9,34.9,0.4568
2005-02-19 20:00:00,2.7,,12.3,427.0,211.0,1275.0,1061.0,593.0,1203.0,1494.0,10.4,37.3,0.4708
2005-02-19 21:00:00,3.1,,11.8,509.0,231.0,1297.0,1044.0,600.0,1185.0,1559.0,9.7,39.7,0.4792
2005-02-19 22:00:00,2.8,,10.4,459.0,214.0,1277.0,991.0,609.0,1141.0,1575.0,9.1,41.9,0.4857
2005-02-19 23:00:00,1.9,,7.7,293.0,181.0,1207.0,888.0,664.0,1062.0,1447.0,9.3,41.9,0.4927
2005-02-20 00:00:00,1.9,,7.5,269.0,173.0,1222.0,880.0,684.0,1083.0,1367.0,9.4,44.7,0.5279
2005-02-20 01:00:00,1.7,,6.1,244.0,169.0,1141.0,816.0,745.0,1026.0,1230.0,8.5,45.8,0.5108
2005-02-20 02:00:00,2.2,,8.3,293.0,174.0,1228.0,913.0,643.0,1124.0,1396.0,7.8,50.0,0.53
2005-02-20 03:00:00,1.6,,5.1,,,1120.0,770.0,756.0,1012.0,1191.0,7.7,49.7,0.5242
2005-02-20 04:00:00,1.5,,4.9,177.0,130.0,1067.0,758.0,775.0,993.0,1009.0,8.2,46.9,0.5099
2005-02-20 05:00:00,0.8,,1.9,81.0,72.0,947.0,580.0,978.0,894.0,572.0,8.4,48.6,0.5375
2005-02-20 06:00:00,0.5,,1.0,42.0,40.0,918.0,501.0,1148.0,881.0,420.0,8.0,54.7,0.5883
2005-02-20 07:00:00,0.5,,1.1,61.0,56.0,920.0,506.0,1142.0,905.0,453.0,7.8,55.7,0.5914
2005-02-20 08:00:00,0.7,,1.5,101.0,81.0,941.0,541.0,1065.0,919.0,520.0,8.0,53.8,0.5796
2005-02-20 09:00:00,0.7,,1.6,98.0,81.0,949.0,552.0,1035.0,919.0,531.0,8.8,50.7,0.5752
2005-02-20 10:00:00,0.9,,2.3,114.0,88.0,990.0,604.0,944.0,947.0,579.0,10.1,47.6,0.587
2005-02-20 11:00:00,1.0,,2.5,118.0,94.0,996.0,620.0,928.0,946.0,570.0,10.6,45.8,0.5838
2005-02-20 12:00:00,1.1,,2.5,120.0,97.0,1023.0,623.0,916.0,976.0,571.0,9.1,56.2,0.6515
2005-02-20 13:00:00,1.1,,2.8,151.0,112.0,1037.0,636.0,891.0,1024.0,582.0,7.9,66.5,0.7124
2005-02-20 14:00:00,1.0,,2.4,131.0,104.0,1017.0,613.0,919.0,1007.0,551.0,8.0,65.0,0.6991
2005-02-20 15:00:00,1.1,,3.3,145.0,107.0,1042.0,671.0,861.0,1038.0,634.0,8.4,61.0,0.6721
2005-02-20 16:00:00,1.3,,3.2,156.0,114.0,1037.0,665.0,854.0,1013.0,633.0,8.6,57.3,0.6429
2005-02-20 17:00:00,1.2,,2.8,151.0,115.0,1009.0,640.0,915.0,996.0,613.0,8.4,56.3,0.6227
2005-02-20 18:00:00,1.3,,3.4,173.0,127.0,1033.0,675.0,853.0,1006.0,702.0,8.0,57.7,0.6222
2005-02-20 19:00:00,1.1,,2.9,154.0,119.0,1016.0,647.0,906.0,997.0,649.0,7.1,62.6,0.6341
2005-02-20 20:00:00,1.5,,4.6,221.0,149.0,1076.0,745.0,801.0,1040.0,841.0,7.4,59.3,0.6123
2005-02-20 21:00:00,1.4,,3.8,193.0,140.0,1029.0,699.0,851.0,1001.0,795.0,7.7,56.9,0.5994
2005-02-20 22:00:00,1.1,,3.1,130.0,105.0,984.0,661.0,898.0,965.0,638.0,7.7,54.4,0.5753
2005-02-20 23:00:00,1.3,,3.7,156.0,116.0,1003.0,694.0,876.0,976.0,663.0,7.7,53.0,0.5572
2005-02-21 00:00:00,1.4,,3.3,148.0,112.0,1009.0,671.0,877.0,1010.0,610.0,6.7,62.8,0.6188
2005-02-21 01:00:00,1.1,,2.1,93.0,80.0,946.0,588.0,1005.0,948.0,480.0,6.6,61.9,0.6056
2005-02-21 02:00:00,0.8,,1.2,66.0,59.0,910.0,518.0,1130.0,936.0,404.0,5.7,70.3,0.6498
2005-02-21 03:00:00,0.6,,0.7,,,886.0,464.0,1273.0,919.0,357.0,4.5,79.2,0.6751
2005-02-21 04:00:00,,,0.5,38.0,36.0,879.0,447.0,1317.0,910.0,348.0,4.0,81.5,0.6712
2005-02-21 05:00:00,0.5,,1.0,50.0,49.0,907.0,502.0,1129.0,947.0,399.0,3.9,81.5,0.6653
2005-02-21 06:00:00,0.6,,2.1,77.0,63.0,949.0,589.0,987.0,1001.0,464.0,3.3,84.3,0.6617
2005-02-21 07:00:00,1.2,,5.5,183.0,123.0,1054.0,786.0,766.0,1129.0,699.0,4.2,80.9,0.6742
2005-02-21 08:00:00,2.2,,10.9,256.0,164.0,1214.0,1010.0,609.0,1282.0,1006.0,5.1,75.0,0.6646
2005-02-21 09:00:00,2.9,,13.3,355.0,218.0,1253.0,1095.0,566.0,1375.0,1206.0,4.6,77.6,0.6651
2005-02-21 10:00:00,2.9,,9.6,491.0,254.0,1197.0,964.0,614.0,1260.0,1122.0,3.8,84.3,0.6811
2005-02-21 11:00:00,2.0,,7.0,387.0,210.0,1156.0,859.0,684.0,1196.0,1069.0,6.2,77.4,0.7383
2005-02-21 12:00:00,1.7,,6.6,384.0,208.0,1132.0,837.0,694.0,1199.0,1062.0,7.7,67.6,0.7133
2005-02-21 13:00:00,2.2,,9.3,368.0,204.0,1207.0,950.0,623.0,1303.0,1162.0,8.1,64.8,0.7039
2005-02-21 14:00:00,1.8,,7.9,258.0,172.0,1127.0,896.0,664.0,1227.0,1010.0,8.1,64.0,0.6942
2005-02-21 15:00:00,1.6,,6.9,231.0,157.0,1112.0,851.0,694.0,1184.0,931.0,6.9,71.3,0.7118
2005-02-21 16:00:00,1.9,,8.6,290.0,181.0,1186.0,925.0,641.0,1272.0,1025.0,7.0,73.7,0.7425
2005-02-21 17:00:00,2.2,,10.0,335.0,194.0,1192.0,976.0,618.0,1290.0,1110.0,7.3,70.0,0.7195
2005-02-21 18:00:00,2.2,,8.8,293.0,193.0,1177.0,931.0,656.0,1281.0,979.0,5.8,77.8,0.7223
2005-02-21 19:00:00,4.9,,20.2,526.0,252.0,1478.0,1301.0,469.0,1682.0,1409.0,5.4,80.9,0.7293
2005-02-21 20:00:00,6.3,,19.7,607.0,283.0,1486.0,1289.0,466.0,1633.0,1438.0,5.5,79.8,0.7261
2005-02-21 21:00:00,2.7,,7.1,326.0,208.0,1118.0,863.0,680.0,1194.0,1083.0,5.6,74.0,0.6808
2005-02-21 22:00:00,1.4,,4.4,188.0,143.0,1019.0,730.0,811.0,1082.0,916.0,5.6,71.9,0.6604
2005-02-21 23:00:00,1.2,,2.9,163.0,124.0,961.0,643.0,914.0,1046.0,825.0,6.4,70.7,0.6848
2005-02-22 00:00:00,0.8,,2.1,102.0,89.0,931.0,591.0,1015.0,1015.0,704.0,6.3,70.1,0.6733
2005-02-22 01:00:00,0.8,,2.1,95.0,85.0,938.0,592.0,992.0,1032.0,668.0,4.4,80.5,0.6825
2005-02-22 02:00:00,0.7,,1.1,71.0,66.0,888.0,511.0,1112.0,963.0,512.0,3.9,83.1,0.6787
2005-02-22 03:00:00,0.4,,0.6,,,844.0,454.0,1327.0,908.0,385.0,2.5,86.6,0.6407
2005-02-22 04:00:00,0.4,,0.5,46.0,46.0,851.0,440.0,1349.0,918.0,377.0,3.4,85.4,0.6736
2005-02-22 05:00:00,0.5,,1.0,62.0,60.0,905.0,503.0,1152.0,956.0,467.0,3.3,84.5,0.6608
2005-02-22 06:00:00,0.9,,2.6,170.0,117.0,987.0,628.0,929.0,1035.0,691.0,3.4,84.5,0.664
2005-02-22 07:00:00,1.5,,6.7,313.0,178.0,1124.0,842.0,690.0,1180.0,981.0,3.4,84.5,0.6677
2005-02-22 08:00:00,3.8,,16.7,687.0,295.0,1408.0,1200.0,490.0,1523.0,1369.0,4.1,82.7,0.682
2005-02-22 09:00:00,5.4,,24.0,757.0,243.0,1501.0,1403.0,418.0,1789.0,1589.0,4.6,80.3,0.6889
2005-02-22 10:00:00,3.5,,15.0,559.0,255.0,1266.0,1149.0,528.0,1435.0,1370.0,6.1,74.0,0.7025
2005-02-22 11:00:00,1.7,,6.9,286.0,201.0,1082.0,855.0,725.0,1140.0,1005.0,9.1,58.4,0.6787
2005-02-22 12:00:00,2.0,,9.1,324.0,208.0,1123.0,942.0,653.0,1225.0,1105.0,11.4,48.9,0.658
2005-02-22 13:00:00,2.1,,10.0,316.0,212.0,1174.0,979.0,611.0,1282.0,1142.0,8.3,64.4,0.7072
2005-02-22 14:00:00,3.0,,12.9,407.0,238.0,1209.0,1082.0,573.0,1355.0,1105.0,6.5,71.0,0.6903
2005-02-22 15:00:00,2.1,,9.0,305.0,201.0,1120.0,940.0,657.0,1245.0,917.0,6.6,71.1,0.6973
2005-02-22 16:00:00,2.5,,10.9,360.0,218.0,1174.0,1010.0,613.0,1305.0,1050.0,7.4,69.3,0.7165
2005-02-22 17:00:00,2.2,,7.9,339.0,222.0,1068.0,896.0,702.0,1177.0,848.0,6.4,70.6,0.6834
2005-02-22 18:00:00,2.4,,10.2,304.0,206.0,1146.0,985.0,650.0,1236.0,952.0,5.8,72.5,0.6718
2005-02-22 19:00:00,3.6,,13.2,397.0,251.0,1204.0,1089.0,601.0,1335.0,1059.0,5.6,71.6,0.6556
2005-02-22 20:00:00,2.6,,8.1,270.0,190.0,1062.0,903.0,717.0,1141.0,720.0,4.2,77.8,0.6491
2005-02-22 21:00:00,2.7,,8.5,339.0,218.0,1122.0,919.0,680.0,1201.0,981.0,4.3,79.5,0.6648
2005-02-22 22:00:00,1.4,,3.6,190.0,150.0,940.0,686.0,903.0,1005.0,648.0,4.5,75.5,0.6429
2005-02-22 23:00:00,0.9,,2.6,126.0,111.0,935.0,628.0,995.0,986.0,611.0,4.4,77.1,0.6523
2005-02-23 00:00:00,1.5,,4.3,189.0,142.0,1011.0,725.0,852.0,1050.0,773.0,4.2,78.2,0.6506
2005-02-23 01:00:00,1.1,,3.2,146.0,119.0,952.0,665.0,907.0,1007.0,703.0,4.0,79.3,0.6517
2005-02-23 02:00:00,0.8,,1.8,98.0,87.0,899.0,572.0,1063.0,951.0,560.0,3.9,78.7,0.643
2005-02-23 03:00:00,0.6,,1.4,,,880.0,533.0,1161.0,948.0,499.0,3.5,80.6,0.6403
2005-02-23 04:00:00,0.6,,1.2,75.0,70.0,882.0,516.0,1132.0,959.0,575.0,3.2,82.8,0.6426
2005-02-23 05:00:00,0.6,,0.7,77.0,68.0,844.0,466.0,1261.0,894.0,478.0,4.1,76.0,0.6304
2005-02-23 06:00:00,0.6,,1.0,72.0,66.0,860.0,497.0,1251.0,912.0,442.0,4.2,75.9,0.6311
2005-02-23 07:00:00,0.7,,2.2,152.0,117.0,917.0,597.0,1084.0,994.0,602.0,4.5,76.3,0.648
2005-02-23 08:00:00,1.7,,7.7,337.0,197.0,1126.0,886.0,719.0,1208.0,936.0,4.4,79.1,0.6687
2005-02-23 09:00:00,1.9,,6.2,360.0,198.0,1033.0,820.0,740.0,1114.0,870.0,4.3,79.8,0.6706
2005-02-23 10:00:00,1.4,,3.8,243.0,167.0,944.0,697.0,881.0,1022.0,688.0,3.1,83.0,0.6419
2005-02-23 11:00:00,1.3,,3.6,277.0,180.0,955.0,687.0,895.0,1004.0,706.0,2.8,83.9,0.6326
2005-02-23 12:00:00,1.2,,3.7,266.0,169.0,992.0,694.0,900.0,1020.0,756.0,3.9,79.5,0.6482
2005-02-23 13:00:00,1.9,,8.3,317.0,210.0,1090.0,910.0,701.0,1192.0,974.0,5.1,74.5,0.6621
2005-02-23 14:00:00,2.5,,10.1,375.0,232.0,1151.0,983.0,629.0,1244.0,1121.0,5.7,72.5,0.6686
2005-02-23 15:00:00,2.3,,9.9,349.0,223.0,1148.0,975.0,638.0,1243.0,1064.0,5.6,74.6,0.6826
2005-02-23 16:00:00,2.3,,9.2,377.0,224.0,1140.0,946.0,653.0,1231.0,1076.0,5.4,75.9,0.6875
2005-02-23 17:00:00,2.5,,10.3,403.0,238.0,1160.0,990.0,632.0,1254.0,1090.0,4.9,78.2,0.6826
2005-02-23 18:00:00,2.8,,11.4,422.0,249.0,1167.0,1027.0,610.0,1289.0,1119.0,4.8,79.0,0.6845
2005-02-23 19:00:00,2.7,,11.7,388.0,223.0,1194.0,1038.0,605.0,1317.0,1181.0,4.8,78.6,0.6826
2005-02-23 20:00:00,3.1,,12.6,431.0,244.0,1224.0,1071.0,590.0,1331.0,1240.0,4.6,78.2,0.6686
2005-02-23 21:00:00,2.9,,11.4,425.0,243.0,1209.0,1028.0,619.0,1264.0,1254.0,4.2,79.7,0.6647
2005-02-23 22:00:00,2.6,,9.6,391.0,226.0,1145.0,962.0,657.0,1212.0,1192.0,4.3,78.9,0.6621
2005-02-23 23:00:00,1.5,,4.6,231.0,167.0,1016.0,744.0,825.0,1053.0,1020.0,4.2,77.9,0.6479
2005-02-24 00:00:00,1.6,,4.7,248.0,172.0,1018.0,750.0,831.0,1051.0,916.0,3.2,83.0,0.645
2005-02-24 01:00:00,1.1,,2.6,142.0,120.0,937.0,625.0,977.0,983.0,798.0,5.1,74.5,0.6626
2005-02-24 02:00:00,0.9,,2.9,117.0,100.0,949.0,647.0,956.0,1023.0,762.0,4.0,80.8,0.6666
2005-02-24 03:00:00,0.7,,1.5,,,895.0,545.0,1080.0,964.0,685.0,4.3,81.0,0.677
2005-02-24 04:00:00,,,1.3,96.0,86.0,884.0,528.0,1148.0,960.0,619.0,2.9,85.3,0.6503
2005-02-24 05:00:00,0.6,,1.2,87.0,81.0,883.0,518.0,1135.0,962.0,606.0,3.3,84.5,0.6612
2005-02-24 06:00:00,0.8,,3.0,197.0,131.0,968.0,652.0,937.0,1051.0,788.0,3.6,84.4,0.6724
2005-02-24 07:00:00,1.5,,5.5,290.0,170.0,1071.0,787.0,755.0,1146.0,947.0,3.8,83.8,0.6771
2005-02-24 08:00:00,3.1,,12.9,621.0,267.0,1310.0,1082.0,555.0,1400.0,1254.0,4.1,82.5,0.6819
2005-02-24 09:00:00,3.8,,14.5,645.0,269.0,1332.0,1132.0,522.0,1439.0,1352.0,3.9,83.9,0.6847
2005-02-24 10:00:00,2.7,,9.0,573.0,244.0,1178.0,939.0,640.0,1228.0,1165.0,4.1,83.9,0.6967
2005-02-24 11:00:00,1.8,,6.5,414.0,232.0,1093.0,836.0,728.0,1142.0,1025.0,4.6,82.0,0.6997
