timestamp,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-12-18 22:00:00,2.0,,8.4,398.0,148.0,886.0,917.0,908.0,901.0,1023.0,10.2,23.8,0.2955
2004-12-18 23:00:00,2.3,,11.4,414.0,146.0,993.0,1030.0,805.0,1005.0,1154.0,9.4,27.4,0.3239
2004-12-19 00:00:00,3.6,,15.6,600.0,164.0,1215.0,1167.0,664.0,1181.0,1426.0,7.9,39.0,0.4154
2004-12-19 01:00:00,3.9,,13.0,596.0,162.0,1160.0,1083.0,706.0,1114.0,1363.0,7.6,40.6,0.4273
2004-12-19 02:00:00,1.6,,6.2,225.0,118.0,928.0,819.0,919.0,923.0,1006.0,6.4,43.7,0.4242
2004-12-19 03:00:00,1.0,,4.2,,,879.0,722.0,1014.0,878.0,873.0,6.3,44.7,0.4293
2004-12-19 04:00:00,,,2.7,120.0,78.0,833.0,632.0,1107.0,834.0,760.0,5.1,46.5,0.4125
2004-12-19 05:00:00,1.0,,3.0,126.0,79.0,840.0,649.0,1044.0,869.0,799.0,3.3,53.5,0.418
2004-12-19 06:00:00,0.8,,2.4,83.0,62.0,848.0,612.0,1169.0,852.0,703.0,4.8,49.9,0.4325
2004-12-19 07:00:00,0.7,,3.1,156.0,85.0,828.0,660.0,1078.0,881.0,781.0,2.2,60.1,0.4361
2004-12-19 08:00:00,1.0,,3.8,240.0,110.0,847.0,698.0,1034.0,905.0,815.0,2.5,59.3,0.4401
2004-12-19 09:00:00,1.0,,3.2,186.0,99.0,868.0,665.0,1067.0,865.0,800.0,3.2,55.7,0.4344
2004-12-19 10:00:00,1.5,,6.2,224.0,101.0,970.0,819.0,923.0,959.0,926.0,5.0,48.8,0.429
2004-12-19 11:00:00,2.5,,9.6,386.0,129.0,1077.0,963.0,761.0,1081.0,1151.0,5.8,49.8,0.4613
2004-12-19 12:00:00,2.6,,9.6,397.0,132.0,1058.0,962.0,778.0,1058.0,1153.0,6.0,47.6,0.4488
2004-12-19 13:00:00,3.2,,12.5,477.0,148.0,1136.0,1067.0,702.0,1143.0,1298.0,7.4,44.6,0.4613
2004-12-19 14:00:00,3.0,,12.5,405.0,134.0,1228.0,1068.0,658.0,1264.0,1238.0,5.2,73.1,0.6535
2004-12-19 15:00:00,3.4,,14.0,453.0,148.0,1235.0,1118.0,612.0,1354.0,1222.0,4.8,81.4,0.7055
2004-12-19 16:00:00,3.3,,11.6,459.0,146.0,1217.0,1036.0,661.0,1260.0,1171.0,4.7,82.3,0.7105
2004-12-19 17:00:00,3.6,,13.0,452.0,148.0,1298.0,1082.0,642.0,1287.0,1237.0,4.7,82.8,0.7157
2004-12-19 18:00:00,5.5,,17.3,579.0,175.0,1327.0,1219.0,582.0,1453.0,1366.0,4.7,83.4,0.7177
2004-12-19 19:00:00,4.5,,14.6,542.0,170.0,1293.0,1136.0,631.0,1365.0,1278.0,5.2,83.1,0.7411
2004-12-19 20:00:00,4.7,,16.2,601.0,173.0,1353.0,1187.0,599.0,1424.0,1293.0,5.5,84.1,0.7657
2004-12-19 21:00:00,4.3,,13.8,521.0,151.0,1254.0,1111.0,630.0,1360.0,1198.0,5.8,84.5,0.7822
2004-12-19 22:00:00,3.2,,10.6,411.0,129.0,1189.0,999.0,680.0,1286.0,1115.0,6.2,84.1,0.8018
2004-12-19 23:00:00,2.9,,9.1,382.0,126.0,1183.0,944.0,731.0,1226.0,1092.0,6.6,83.3,0.8183
2004-12-20 00:00:00,3.1,,9.7,421.0,127.0,1185.0,966.0,711.0,1250.0,1104.0,6.8,82.8,0.8216
2004-12-20 01:00:00,2.8,,7.0,362.0,118.0,1098.0,859.0,792.0,1211.0,1006.0,8.2,78.4,0.8561
2004-12-20 02:00:00,1.2,,2.8,104.0,83.0,938.0,639.0,1020.0,1059.0,777.0,9.7,70.9,0.8539
2004-12-20 03:00:00,0.9,,2.0,,,883.0,583.0,1116.0,1019.0,710.0,9.5,69.9,0.8298
2004-12-20 04:00:00,0.8,,1.4,69.0,60.0,839.0,536.0,1229.0,970.0,600.0,9.3,65.9,0.7757
2004-12-20 05:00:00,0.6,,0.8,41.0,37.0,784.0,479.0,1365.0,905.0,477.0,8.8,62.9,0.7154
2004-12-20 06:00:00,0.6,,0.7,46.0,39.0,779.0,466.0,1393.0,881.0,454.0,8.6,58.8,0.6603
2004-12-20 07:00:00,1.0,,2.6,118.0,70.0,883.0,625.0,1069.0,997.0,630.0,9.2,55.9,0.6521
2004-12-20 08:00:00,3.2,,5.3,295.0,108.0,970.0,776.0,873.0,1059.0,858.0,8.4,57.7,0.6376
2004-12-20 09:00:00,3.6,,7.1,311.0,119.0,1012.0,861.0,785.0,1133.0,951.0,8.5,60.4,0.6713
2004-12-20 10:00:00,2.9,,5.0,269.0,111.0,934.0,766.0,878.0,1047.0,836.0,8.9,57.4,0.6575
2004-12-20 11:00:00,2.4,,3.8,225.0,106.0,888.0,700.0,956.0,999.0,721.0,9.2,55.8,0.6479
2004-12-20 12:00:00,2.5,,4.5,220.0,105.0,918.0,737.0,1007.0,1030.0,703.0,9.6,53.9,0.6425
2004-12-20 13:00:00,2.6,,4.7,216.0,114.0,901.0,747.0,1001.0,1020.0,657.0,9.6,52.4,0.6276
2004-12-20 14:00:00,2.3,,3.9,162.0,93.0,857.0,708.0,972.0,983.0,581.0,9.7,49.8,0.5998
2004-12-20 15:00:00,2.2,,3.8,152.0,89.0,838.0,699.0,1015.0,944.0,546.0,9.4,44.9,0.5296
2004-12-20 16:00:00,2.3,,5.2,183.0,102.0,869.0,772.0,1051.0,966.0,641.0,9.8,41.9,0.5083
2004-12-20 17:00:00,2.9,,6.8,254.0,129.0,928.0,850.0,1118.0,1004.0,794.0,8.9,44.9,0.5125
2004-12-20 18:00:00,4.1,,11.9,355.0,151.0,1037.0,1047.0,869.0,1159.0,1042.0,8.4,45.4,0.5035
2004-12-20 19:00:00,4.1,,10.8,341.0,151.0,980.0,1008.0,758.0,1103.0,993.0,8.0,41.0,0.4416
2004-12-20 20:00:00,4.0,,11.5,341.0,149.0,978.0,1031.0,765.0,1066.0,968.0,7.9,37.1,0.3974
2004-12-20 21:00:00,3.7,,7.6,342.0,149.0,891.0,882.0,885.0,950.0,894.0,7.8,33.9,0.3594
2004-12-20 22:00:00,1.7,,3.1,186.0,114.0,762.0,657.0,1158.0,783.0,592.0,7.3,32.4,0.334
2004-12-20 23:00:00,1.1,,3.6,170.0,104.0,794.0,687.0,1100.0,826.0,611.0,7.4,34.6,0.3576
2004-12-21 00:00:00,1.1,,3.6,169.0,104.0,799.0,690.0,1125.0,823.0,611.0,7.1,33.7,0.3417
2004-12-21 01:00:00,1.5,,4.3,246.0,127.0,818.0,725.0,1065.0,849.0,694.0,6.4,35.8,0.3471
2004-12-21 02:00:00,0.5,,0.7,63.0,53.0,691.0,471.0,1552.0,698.0,357.0,5.6,37.7,0.3444
2004-12-21 03:00:00,0.3,,0.6,,,697.0,455.0,1726.0,698.0,318.0,5.6,37.6,0.3448
2004-12-21 04:00:00,0.2,,0.5,44.0,39.0,697.0,437.0,1705.0,702.0,325.0,5.3,38.8,0.3473
2004-12-21 05:00:00,0.3,,0.7,54.0,41.0,716.0,473.0,1595.0,734.0,343.0,4.7,41.4,0.3576
2004-12-21 06:00:00,0.6,,2.2,176.0,97.0,791.0,598.0,1186.0,802.0,608.0,4.3,43.9,0.3675
2004-12-21 07:00:00,0.7,,2.6,236.0,120.0,804.0,630.0,1188.0,806.0,712.0,4.9,40.6,0.3539
2004-12-21 08:00:00,2.6,,13.4,613.0,167.0,1093.0,1098.0,782.0,1221.0,1173.0,5.1,40.8,0.3603
2004-12-21 09:00:00,5.5,,23.5,755.0,198.0,1179.0,1390.0,567.0,1453.0,1459.0,6.5,38.1,0.3709
2004-12-21 10:00:00,2.6,,9.4,460.0,157.0,951.0,953.0,812.0,1022.0,1055.0,7.4,36.5,0.3778
2004-12-21 11:00:00,1.5,,6.3,280.0,125.0,882.0,826.0,952.0,910.0,799.0,7.9,36.4,0.3889
2004-12-21 12:00:00,1.7,,6.7,322.0,135.0,897.0,845.0,942.0,943.0,787.0,7.8,36.8,0.3908
2004-12-21 13:00:00,2.2,,9.7,349.0,138.0,949.0,965.0,860.0,1041.0,892.0,8.7,33.7,0.379
2004-12-21 14:00:00,2.1,,7.8,297.0,132.0,896.0,891.0,921.0,935.0,766.0,8.5,34.3,0.3813
2004-12-21 15:00:00,2.2,,7.7,353.0,142.0,908.0,886.0,922.0,947.0,835.0,8.9,34.5,0.3946
2004-12-21 16:00:00,2.3,,8.6,316.0,137.0,959.0,924.0,899.0,993.0,897.0,8.8,35.7,0.4043
2004-12-21 17:00:00,2.5,,10.7,348.0,145.0,994.0,1005.0,832.0,1054.0,1009.0,7.9,38.6,0.4137
2004-12-21 18:00:00,3.1,,16.7,445.0,166.0,1081.0,1202.0,691.0,1230.0,1250.0,7.6,40.1,0.4195
2004-12-21 19:00:00,3.6,,15.5,457.0,165.0,1081.0,1164.0,705.0,1171.0,1283.0,6.9,40.3,0.4025
2004-12-21 20:00:00,3.9,,18.3,516.0,175.0,1175.0,1248.0,661.0,1308.0,1377.0,6.5,41.7,0.4047
2004-12-21 21:00:00,4.0,,13.8,575.0,185.0,1123.0,1110.0,732.0,1152.0,1322.0,6.3,42.6,0.4106
2004-12-21 22:00:00,2.3,,9.3,449.0,166.0,1032.0,952.0,833.0,1025.0,1198.0,5.9,44.7,0.4186
2004-12-21 23:00:00,1.5,,5.8,289.0,140.0,927.0,805.0,965.0,918.0,1007.0,5.8,43.4,0.4037
2004-12-22 00:00:00,1.5,,6.6,268.0,133.0,952.0,838.0,948.0,937.0,976.0,5.8,42.5,0.3937
2004-12-22 01:00:00,2.2,,7.6,343.0,144.0,987.0,883.0,913.0,949.0,1013.0,5.6,42.0,0.3856
2004-12-22 02:00:00,1.3,,5.0,222.0,126.0,902.0,761.0,1048.0,872.0,868.0,5.3,42.3,0.3806
2004-12-22 03:00:00,0.9,,2.9,,,833.0,648.0,1135.0,814.0,760.0,5.1,43.5,0.3852
2004-12-22 04:00:00,,,1.3,87.0,72.0,776.0,525.0,1391.0,770.0,585.0,5.1,44.8,0.3967
2004-12-22 05:00:00,0.5,,1.5,89.0,70.0,812.0,541.0,1309.0,774.0,616.0,5.2,45.9,0.4099
2004-12-22 06:00:00,0.5,,1.7,103.0,74.0,821.0,563.0,1270.0,807.0,678.0,4.7,49.0,0.4209
2004-12-22 07:00:00,0.9,,3.8,254.0,124.0,932.0,701.0,944.0,875.0,936.0,4.5,51.8,0.4418
2004-12-22 08:00:00,2.0,,8.8,481.0,152.0,1069.0,931.0,782.0,1054.0,1110.0,4.5,53.0,0.4495
2004-12-22 09:00:00,3.2,,12.5,638.0,174.0,1137.0,1066.0,681.0,1151.0,1258.0,4.8,53.1,0.4605
2004-12-22 10:00:00,2.3,,8.7,492.0,161.0,1009.0,926.0,791.0,1015.0,1080.0,7.8,42.0,0.4464
2004-12-22 11:00:00,1.8,,7.5,413.0,120.0,962.0,877.0,841.0,969.0,949.0,9.3,37.6,0.4391
2004-12-22 12:00:00,2.1,,8.2,364.0,111.0,972.0,909.0,827.0,1012.0,894.0,10.0,34.2,0.4212
2004-12-22 13:00:00,1.9,,8.5,299.0,128.0,968.0,920.0,831.0,991.0,882.0,10.3,32.6,0.4094
2004-12-22 14:00:00,2.4,,8.1,342.0,133.0,939.0,902.0,884.0,969.0,872.0,9.8,31.8,0.3858
2004-12-22 15:00:00,2.1,,6.7,309.0,121.0,901.0,843.0,1061.0,907.0,751.0,9.8,30.3,0.3658
2004-12-22 16:00:00,2.8,,9.0,367.0,147.0,975.0,938.0,874.0,989.0,928.0,9.6,29.6,0.3545
2004-12-22 17:00:00,3.3,,11.3,357.0,136.0,1028.0,1025.0,774.0,1024.0,1160.0,8.1,32.5,0.3516
2004-12-22 18:00:00,2.9,,9.9,345.0,153.0,998.0,972.0,806.0,984.0,1090.0,6.8,36.1,0.3575
2004-12-22 19:00:00,3.9,,13.6,483.0,178.0,1094.0,1105.0,708.0,1086.0,1274.0,6.4,36.5,0.3519
2004-12-22 20:00:00,4.1,,15.4,480.0,174.0,1128.0,1161.0,672.0,1163.0,1340.0,5.9,37.8,0.3528
2004-12-22 21:00:00,3.3,,11.4,427.0,166.0,1111.0,1030.0,751.0,1033.0,1271.0,5.1,40.7,0.3621
2004-12-22 22:00:00,3.3,,11.2,504.0,169.0,1121.0,1023.0,725.0,1053.0,1354.0,4.8,45.1,0.3925
2004-12-22 23:00:00,1.9,,5.7,248.0,132.0,956.0,796.0,915.0,861.0,1084.0,4.5,43.9,0.3728
2004-12-23 00:00:00,2.0,,5.4,241.0,127.0,973.0,785.0,916.0,883.0,1086.0,5.2,44.1,0.3939
2004-12-23 01:00:00,1.9,,5.5,210.0,113.0,952.0,790.0,921.0,896.0,1038.0,4.3,46.4,0.3896
2004-12-23 02:00:00,2.1,,5.2,292.0,128.0,969.0,773.0,889.0,914.0,1064.0,3.0,52.5,0.4021
2004-12-23 03:00:00,1.7,,3.7,,,919.0,693.0,955.0,882.0,979.0,2.3,56.3,0.4134
2004-12-23 04:00:00,1.3,,3.1,129.0,85.0,874.0,657.0,985.0,867.0,930.0,1.5,61.4,0.4235
2004-12-23 05:00:00,1.1,,1.6,106.0,77.0,806.0,554.0,1206.0,807.0,783.0,4.0,50.4,0.4154
2004-12-23 06:00:00,1.2,,2.5,125.0,78.0,874.0,623.0,1096.0,847.0,831.0,2.8,55.2,0.4177
2004-12-23 07:00:00,1.8,,5.3,267.0,115.0,961.0,779.0,917.0,960.0,983.0,1.2,61.4,0.4159
2004-12-23 08:00:00,3.6,,13.4,543.0,169.0,1195.0,1096.0,668.0,1166.0,1315.0,1.4,61.3,0.4208
2004-12-23 09:00:00,3.7,,15.0,496.0,174.0,1184.0,1148.0,651.0,1178.0,1389.0,2.2,58.1,0.4218
2004-12-23 10:00:00,3.4,,12.8,491.0,171.0,1135.0,1076.0,685.0,1120.0,1396.0,4.3,49.4,0.4138
2004-12-23 11:00:00,4.0,,15.9,667.0,179.0,1211.0,1177.0,620.0,1221.0,1585.0,6.6,42.5,0.416
2004-12-23 12:00:00,3.8,,15.9,693.0,193.0,1228.0,1178.0,621.0,1202.0,1628.0,8.0,38.3,0.4133
2004-12-23 13:00:00,4.1,,16.3,707.0,210.0,1247.0,1188.0,598.0,1237.0,1692.0,9.1,36.1,0.4172
2004-12-23 14:00:00,4.9,,18.6,777.0,224.0,1336.0,1256.0,567.0,1320.0,1828.0,10.0,34.7,0.4259
2004-12-23 15:00:00,3.3,,12.8,512.0,175.0,1205.0,1079.0,652.0,1168.0,1476.0,11.0,33.0,0.4331
2004-12-23 16:00:00,4.3,,17.9,587.0,177.0,1305.0,1238.0,565.0,1325.0,1640.0,11.3,33.6,0.4504
2004-12-23 17:00:00,6.6,,29.0,864.0,208.0,1568.0,1528.0,455.0,1661.0,2046.0,9.4,41.3,0.4888
2004-12-23 18:00:00,8.5,,33.1,1089.0,247.0,1630.0,1622.0,421.0,1757.0,2238.0,8.0,45.9,0.4936
2004-12-23 19:00:00,8.7,,36.1,1070.0,242.0,1704.0,1689.0,402.0,1820.0,2480.0,7.1,50.3,0.51
2004-12-23 20:00:00,9.1,,36.3,1220.0,252.0,1701.0,1692.0,402.0,1832.0,2415.0,6.2,56.9,0.5419
2004-12-23 21:00:00,7.2,,26.3,1076.0,228.0,1564.0,1462.0,472.0,1574.0,2181.0,6.3,57.9,0.5575
2004-12-23 22:00:00,5.0,,20.6,825.0,196.0,1441.0,1314.0,517.0,1389.0,2051.0,6.2,56.8,0.5421
2004-12-23 23:00:00,4.2,,17.0,740.0,190.0,1376.0,1209.0,549.0,1283.0,2041.0,6.1,54.7,0.5201
2004-12-24 00:00:00,4.6,,17.2,759.0,187.0,1412.0,1216.0,543.0,1300.0,2059.0,6.0,55.6,0.5244
2004-12-24 01:00:00,3.9,,14.6,610.0,174.0,1352.0,1137.0,567.0,1234.0,2016.0,5.1,59.0,0.5248
2004-12-24 02:00:00,3.4,,12.1,465.0,158.0,1285.0,1052.0,605.0,1164.0,1967.0,5.1,58.4,0.517
2004-12-24 03:00:00,3.0,,10.5,,,1263.0,997.0,625.0,1140.0,1960.0,4.7,60.8,0.5232
2004-12-24 04:00:00,2.4,,8.7,288.0,132.0,1200.0,929.0,664.0,1082.0,1847.0,4.2,63.1,0.5259
2004-12-24 05:00:00,2.5,,8.8,251.0,121.0,1187.0,931.0,669.0,1093.0,1792.0,4.3,64.1,0.537
2004-12-24 06:00:00,3.5,,8.2,351.0,136.0,1166.0,909.0,691.0,1079.0,1680.0,4.8,61.9,0.537
2004-12-24 07:00:00,3.9,,9.5,379.0,138.0,1209.0,958.0,666.0,1124.0,1662.0,5.3,61.1,0.5499
2004-12-24 08:00:00,4.8,,14.6,539.0,149.0,1349.0,1136.0,575.0,1299.0,1810.0,5.7,61.3,0.5657
2004-12-24 09:00:00,6.1,,20.4,706.0,165.0,1458.0,1307.0,497.0,1483.0,2103.0,6.1,60.5,0.5719
2004-12-24 10:00:00,6.6,,18.8,750.0,170.0,1462.0,1263.0,510.0,1421.0,2082.0,6.7,59.7,0.589
2004-12-24 11:00:00,6.5,,18.8,747.0,165.0,1448.0,1263.0,511.0,1428.0,1971.0,7.2,58.6,0.5986
2004-12-24 12:00:00,6.0,,18.5,670.0,167.0,1419.0,1254.0,524.0,1406.0,1950.0,8.0,55.9,0.6018
2004-12-24 13:00:00,6.9,,24.8,772.0,197.0,1561.0,1425.0,465.0,1624.0,2101.0,9.8,52.4,0.6349
2004-12-24 14:00:00,7.9,,22.9,792.0,217.0,1558.0,1375.0,471.0,1563.0,2112.0,10.5,51.1,0.6503
2004-12-24 15:00:00,6.1,,16.9,626.0,204.0,1438.0,1208.0,528.0,1405.0,1962.0,10.8,52.4,0.6767
2004-12-24 16:00:00,6.7,,22.2,678.0,193.0,1532.0,1356.0,474.0,1610.0,2033.0,10.6,55.3,0.7058
2004-12-24 17:00:00,6.8,,21.5,706.0,192.0,1522.0,1337.0,479.0,1578.0,2034.0,10.4,57.0,0.7167
2004-12-24 18:00:00,6.7,,21.5,668.0,175.0,1514.0,1338.0,474.0,1598.0,2018.0,10.2,58.3,0.7256
2004-12-24 19:00:00,6.4,,,641.0,168.0,,,,,,,,
2004-12-24 20:00:00,6.8,,,649.0,170.0,,,,,,,,
2004-12-24 21:00:00,5.6,,,521.0,157.0,,,,,,,,
2004-12-24 22:00:00,5.4,,,487.0,143.0,,,,,,,,
2004-12-24 23:00:00,5.2,,,453.0,152.0,,,,,,,,
2004-12-25 00:00:00,5.9,,15.6,567.0,169.0,1505.0,1168.0,525.0,1447.0,2066.0,9.4,66.1,0.7816
2004-12-25 01:00:00,5.6,,14.2,527.0,164.0,1458.0,1123.0,540.0,1395.0,2030.0,9.6,65.9,0.7869
2004-12-25 02:00:00,5.5,,13.5,503.0,154.0,1431.0,1100.0,553.0,1385.0,1913.0,9.5,66.2,0.7882
2004-12-25 03:00:00,5.2,,11.4,,,1366.0,1027.0,583.0,1328.0,1901.0,9.2,67.3,0.7851
2004-12-25 04:00:00,,,10.5,345.0,130.0,1332.0,997.0,601.0,1304.0,1783.0,9.1,68.7,0.7925
2004-12-25 05:00:00,2.2,,8.6,274.0,119.0,1243.0,924.0,648.0,1250.0,1534.0,9.0,69.8,0.8039
2004-12-25 06:00:00,2.0,,8.6,231.0,106.0,1251.0,924.0,644.0,1246.0,1568.0,8.9,70.5,0.8056
2004-12-25 07:00:00,2.2,,9.1,268.0,111.0,1259.0,944.0,631.0,1267.0,1622.0,8.9,70.4,0.8074
2004-12-25 08:00:00,2.0,,8.6,281.0,122.0,1268.0,926.0,645.0,1247.0,1628.0,9.1,69.6,0.8045
2004-12-25 09:00:00,2.5,,9.4,340.0,121.0,1288.0,956.0,623.0,1272.0,1553.0,9.0,70.8,0.8173
2004-12-25 10:00:00,3.0,,11.0,406.0,136.0,1410.0,1015.0,594.0,1319.0,1769.0,9.8,68.6,0.8324
2004-12-25 11:00:00,2.8,,10.6,379.0,138.0,1374.0,999.0,598.0,1316.0,1776.0,10.2,67.3,0.8373
2004-12-25 12:00:00,3.4,,13.2,436.0,147.0,1458.0,1090.0,553.0,1383.0,1898.0,10.7,65.0,0.8378
2004-12-25 13:00:00,5.5,,18.1,602.0,178.0,1609.0,1243.0,505.0,1491.0,2100.0,11.4,62.9,0.8454
2004-12-25 14:00:00,4.0,,13.2,507.0,176.0,1424.0,1090.0,566.0,1351.0,1896.0,12.2,61.1,0.8652
2004-12-25 15:00:00,2.4,,9.7,266.0,159.0,1331.0,966.0,633.0,1266.0,1745.0,12.1,61.8,0.8723
2004-12-25 16:00:00,3.1,,13.3,335.0,168.0,1434.0,1093.0,561.0,1366.0,1893.0,11.7,65.6,0.898
2004-12-25 17:00:00,4.0,,15.4,464.0,181.0,1542.0,1161.0,531.0,1435.0,1972.0,11.4,67.9,0.9119
2004-12-25 18:00:00,4.6,,17.8,527.0,184.0,1651.0,1234.0,501.0,1513.0,2020.0,11.2,70.8,0.9386
2004-12-25 19:00:00,4.8,,18.0,592.0,170.0,1633.0,1240.0,496.0,1555.0,1906.0,10.9,75.9,0.9868
2004-12-25 20:00:00,6.2,,21.3,821.0,174.0,1739.0,1333.0,460.0,1689.0,1832.0,11.3,78.3,1.0455
2004-12-25 21:00:00,4.6,,14.5,538.0,136.0,1523.0,1132.0,541.0,1488.0,1470.0,10.3,82.8,1.0369
2004-12-25 22:00:00,4.5,,15.8,513.0,127.0,1543.0,1174.0,521.0,1542.0,1494.0,10.4,82.5,1.0406
2004-12-25 23:00:00,4.2,,13.1,514.0,125.0,1469.0,1086.0,564.0,1485.0,1394.0,11.0,81.7,1.0727
2004-12-26 00:00:00,2.6,,7.7,345.0,121.0,1271.0,886.0,688.0,1321.0,1113.0,11.7,79.8,1.0964
2004-12-26 01:00:00,1.6,,6.0,231.0,117.0,1161.0,810.0,775.0,1281.0,958.0,11.6,80.0,1.0924
2004-12-26 02:00:00,1.3,,3.5,166.0,108.0,1053.0,680.0,890.0,1166.0,807.0,11.3,80.1,1.0741
2004-12-26 03:00:00,0.6,,1.5,,,916.0,541.0,1143.0,1064.0,536.0,11.7,74.1,1.0167
2004-12-26 04:00:00,0.5,,1.2,61.0,55.0,900.0,522.0,1242.0,1070.0,471.0,10.8,78.7,1.0202
2004-12-26 05:00:00,0.4,,0.8,49.0,46.0,855.0,479.0,1319.0,1068.0,450.0,10.7,81.5,1.0497
2004-12-26 06:00:00,0.3,,0.7,54.0,46.0,848.0,464.0,1425.0,1062.0,438.0,10.9,80.3,1.0444
2004-12-26 07:00:00,0.4,,0.9,78.0,67.0,873.0,485.0,1305.0,1083.0,512.0,10.7,80.7,1.0377
2004-12-26 08:00:00,0.6,,1.8,136.0,90.0,945.0,569.0,1140.0,1135.0,632.0,10.5,81.8,1.0416
2004-12-26 09:00:00,0.9,,2.5,198.0,117.0,1003.0,618.0,1003.0,1159.0,754.0,10.4,82.9,1.0419
2004-12-26 10:00:00,1.1,,3.1,211.0,118.0,1041.0,659.0,908.0,1188.0,792.0,10.6,82.1,1.0451
2004-12-26 11:00:00,1.0,,3.5,183.0,112.0,1036.0,685.0,942.0,1168.0,776.0,11.5,72.6,0.9846
2004-12-26 12:00:00,1.6,,5.7,277.0,134.0,1124.0,799.0,775.0,1231.0,969.0,12.8,65.5,0.964
2004-12-26 13:00:00,1.8,,5.8,267.0,127.0,1130.0,803.0,772.0,1230.0,975.0,13.9,60.9,0.9644
2004-12-26 14:00:00,1.0,,2.7,123.0,88.0,991.0,632.0,981.0,1114.0,637.0,14.9,57.9,0.9726
2004-12-26 15:00:00,0.8,,2.2,68.0,57.0,988.0,596.0,1056.0,1118.0,541.0,14.8,63.5,1.0592
2004-12-26 16:00:00,1.4,,5.8,186.0,99.0,1163.0,801.0,772.0,1288.0,876.0,13.6,68.9,1.0699
2004-12-26 17:00:00,2.1,,6.9,321.0,129.0,1226.0,853.0,725.0,1307.0,1029.0,13.6,68.9,1.0661
2004-12-26 18:00:00,2.3,,9.1,343.0,137.0,1286.0,942.0,687.0,1362.0,1103.0,13.5,67.1,1.0357
2004-12-26 19:00:00,3.5,,14.0,550.0,146.0,1423.0,1116.0,553.0,1531.0,1369.0,12.3,75.4,1.0768
2004-12-26 20:00:00,3.8,,13.1,598.0,139.0,1408.0,1088.0,560.0,1504.0,1381.0,11.7,80.0,1.0938
2004-12-26 21:00:00,2.4,,7.2,390.0,128.0,1178.0,866.0,700.0,1342.0,1094.0,11.8,82.7,1.1381
2004-12-26 22:00:00,1.0,,3.8,159.0,106.0,985.0,701.0,877.0,1187.0,835.0,11.8,77.5,1.0741
2004-12-26 23:00:00,1.3,,5.2,193.0,114.0,1113.0,776.0,828.0,1217.0,881.0,12.0,72.3,1.0095
2004-12-27 00:00:00,2.3,,7.4,316.0,137.0,1178.0,873.0,700.0,1328.0,987.0,11.2,79.6,1.0587
2004-12-27 01:00:00,1.5,,3.9,199.0,114.0,1024.0,705.0,876.0,1168.0,807.0,11.5,74.2,1.0063
2004-12-27 02:00:00,1.1,,2.7,134.0,92.0,954.0,630.0,988.0,1107.0,664.0,11.6,68.9,0.9411
2004-12-27 03:00:00,0.6,,1.5,,,875.0,548.0,1165.0,1049.0,525.0,11.5,67.4,0.9106
2004-12-27 04:00:00,0.7,,1.3,63.0,55.0,877.0,526.0,1171.0,1023.0,496.0,11.7,64.6,0.8888
2004-12-27 05:00:00,0.4,,0.7,50.0,46.0,826.0,465.0,1322.0,978.0,433.0,11.9,61.1,0.8527
2004-12-27 06:00:00,0.5,,1.4,93.0,67.0,862.0,535.0,1193.0,1020.0,524.0,12.5,57.3,0.8269
2004-12-27 07:00:00,0.8,,3.0,161.0,95.0,938.0,653.0,970.0,1100.0,747.0,12.3,60.1,0.8562
2004-12-27 08:00:00,1.9,,9.1,368.0,133.0,1205.0,943.0,688.0,1361.0,1052.0,11.5,68.7,0.9302
2004-12-27 09:00:00,2.3,,10.0,344.0,138.0,1171.0,978.0,637.0,1374.0,1092.0,12.5,63.2,0.9113
2004-12-27 10:00:00,1.9,,8.6,288.0,127.0,1131.0,926.0,684.0,1324.0,1036.0,12.9,63.2,0.9335
2004-12-27 11:00:00,1.6,,6.4,244.0,119.0,1074.0,832.0,748.0,1230.0,934.0,13.5,59.9,0.9261
2004-12-27 12:00:00,1.4,,6.2,224.0,113.0,1062.0,822.0,764.0,1228.0,917.0,13.4,61.3,0.9379
2004-12-27 13:00:00,1.5,,5.7,206.0,109.0,1045.0,800.0,796.0,1193.0,839.0,14.4,57.1,0.9309
2004-12-27 14:00:00,1.4,,5.0,163.0,97.0,1034.0,763.0,840.0,1192.0,761.0,15.0,57.2,0.9698
2004-12-27 15:00:00,2.0,,8.0,296.0,117.0,1186.0,899.0,695.0,1332.0,926.0,12.4,72.6,1.0422
2004-12-27 16:00:00,2.5,,10.5,386.0,132.0,1256.0,996.0,625.0,1417.0,1104.0,12.8,73.6,1.0851
2004-12-27 17:00:00,2.2,,6.9,262.0,117.0,1138.0,854.0,735.0,1276.0,911.0,13.3,68.2,1.0356
2004-12-27 18:00:00,2.0,,7.8,212.0,110.0,1138.0,891.0,721.0,1295.0,918.0,13.4,66.6,1.0187
2004-12-27 19:00:00,2.1,,8.0,245.0,119.0,1114.0,899.0,710.0,1279.0,948.0,13.3,63.6,0.9661
2004-12-27 20:00:00,2.1,,8.1,263.0,116.0,1107.0,905.0,705.0,1288.0,966.0,12.9,62.4,0.9258
